ID,Matemática,Linguagens,Ciências da Natureza,Ciências Humanas,Redação
3685,7.58,8.75,8.25,8.08,8.42
3686,7.5,9.17,7.33,8.08,8.83
3687,8.17,6.83,8.92,8.17,7.92
3688,7.67,8.75,7.17,8.25,8.08
3689,7.83,8.67,7.0,8.08,8.5
3690,8.25,6.75,8.25,7.42,7.75
3691,8.42,6.92,7.92,8.5,7.0
3692,7.92,8.5,7.67,8.42,9.25
3693,7.25,8.33,7.08,8.83,8.25
3694,7.5,8.08,6.33,8.17,7.92
3695,7.92,8.0,7.5,8.33,9.0
3696,7.58,8.0,7.17,7.58,8.58
3697,9.0,7.17,7.92,8.08,7.58
3698,6.83,8.58,6.83,9.0,8.17
3699,5.83,5.92,5.75,5.92,5.75
3700,8.0,7.08,8.08,8.08,6.67
3701,6.0,5.92,5.92,6.0,6.08
3702,7.17,8.42,8.08,8.33,8.58
3703,8.67,7.08,8.5,6.17,7.33
3704,6.92,8.08,7.75,8.25,8.08
3705,7.17,8.17,8.5,8.25,8.5
3706,8.58,7.5,8.25,7.5,7.08
3707,8.5,7.83,8.75,6.83,7.58
3708,8.5,7.75,8.42,8.25,8.08
3709,7.42,7.75,7.42,8.42,8.5
3710,7.17,8.83,7.17,8.5,8.92
3711,7.42,8.92,7.17,8.25,8.42
3712,8.75,7.42,8.25,7.17,6.83
3713,8.83,9.0,9.25,9.17,8.75
3714,8.33,7.25,8.17,7.5,8.75
3715,8.58,7.33,8.75,8.17,7.08
3716,7.25,8.75,8.83,8.58,8.92
3717,6.17,6.0,5.92,5.83,5.92
3718,9.08,7.25,8.75,6.83,6.58
3719,7.0,8.0,7.0,8.0,8.25
3720,7.58,8.42,7.25,9.25,8.5
3721,7.75,8.17,8.0,8.83,8.83
3722,7.33,8.25,8.08,8.67,9.25
3723,8.83,7.42,9.08,6.67,7.75
3724,7.83,8.67,7.25,8.42,8.92
3725,8.5,7.0,8.5,7.75,7.25
3726,7.92,8.33,7.83,8.5,8.42
3727,5.75,6.08,6.25,6.0,6.25
3728,9.25,7.92,8.08,7.17,7.42
3729,7.33,8.67,7.75,8.58,8.33
3730,5.83,6.08,6.08,6.17,6.17
3731,8.58,8.5,8.0,8.42,8.67
3732,8.5,7.83,8.83,7.67,7.42
3733,7.25,8.75,8.33,8.33,8.75
3734,5.92,6.08,6.17,5.92,6.08
3735,7.0,7.92,7.33,8.0,8.75
3736,7.5,8.83,7.92,8.42,8.58
3737,8.33,6.75,8.92,7.08,7.08
3738,8.92,9.33,8.92,9.0,9.08
3739,6.08,8.25,7.08,8.58,8.5
3740,8.58,7.83,8.83,7.92,7.25
3741,8.0,6.83,8.67,6.67,7.33
3742,8.25,8.58,7.83,7.83,7.75
3743,7.92,8.33,7.67,8.08,9.17
3744,8.75,7.33,7.75,7.08,7.0
3745,8.33,8.42,7.92,7.75,7.08
3746,8.58,7.92,8.17,8.0,7.25
3747,7.75,8.58,8.17,8.33,8.08
3748,8.83,7.67,8.5,8.08,8.67
3749,7.08,8.08,7.58,8.33,8.58
3750,7.92,8.25,8.0,8.75,8.33
3751,7.08,8.5,8.0,8.08,8.17
3752,8.75,8.92,9.17,8.83,8.83
3753,7.0,9.17,7.42,8.58,8.08
3754,9.0,7.75,8.75,7.5,7.42
3755,8.33,8.25,8.25,6.58,7.5
3756,7.33,7.92,7.92,8.33,8.67
3757,9.0,7.83,8.0,7.25,6.92
3758,8.17,7.0,8.08,6.58,6.42
3759,8.5,7.33,8.67,8.0,6.83
3760,9.17,6.42,8.42,7.5,7.75
3761,9.0,8.92,8.83,8.83,9.5
3762,8.42,7.67,8.75,8.08,7.58
3763,6.0,6.08,5.58,6.0,6.25
3764,7.42,8.42,7.25,8.58,8.33
3765,8.58,8.25,8.67,8.42,7.17
3766,7.17,8.83,6.75,8.25,8.17
3767,8.08,7.92,9.17,7.17,7.08
3768,7.17,8.33,6.75,8.67,8.67
3769,8.5,7.75,9.0,6.92,7.0
3770,8.17,8.58,7.58,8.83,8.67
3771,7.0,7.92,7.42,8.25,8.17
3772,8.33,7.58,8.25,7.58,7.92
3773,8.75,6.92,8.0,7.83,7.0
3774,8.25,9.0,7.42,8.08,9.08
3775,8.5,6.25,8.17,7.33,7.67
3776,8.5,7.83,8.08,7.42,7.42
3777,8.08,8.33,8.17,8.25,8.42
3778,6.17,6.08,5.92,6.0,5.75
3779,8.58,8.0,8.33,7.25,7.83
3780,6.08,6.08,5.92,6.0,5.58
3781,8.75,7.25,8.33,7.42,8.42
3782,8.75,6.92,8.42,7.08,7.25
3783,8.75,8.92,9.42,8.75,8.5
3784,6.58,8.17,7.5,8.17,8.42
3785,8.33,9.33,9.0,8.92,9.42
3786,8.17,7.08,8.17,7.25,7.0
3787,8.58,9.0,9.08,9.0,9.17
3788,8.25,8.08,8.83,7.58,7.33
3789,7.33,8.42,7.42,8.25,8.75
3790,7.33,8.17,7.17,8.92,8.67
3791,8.33,7.08,8.33,8.33,7.83
3792,8.25,7.67,8.42,7.83,8.08
3793,8.25,6.58,8.0,7.33,8.17
3794,7.17,8.33,7.75,8.33,8.67
3795,6.92,8.33,7.0,8.25,8.5
3796,9.0,8.58,8.58,9.33,9.0
3797,8.17,8.25,7.33,8.0,8.67
3798,8.33,7.25,8.83,7.67,7.25
3799,5.92,5.92,6.08,5.92,6.17
3800,8.67,7.33,8.33,7.92,7.5
3801,6.92,8.58,7.67,9.08,8.25
3802,8.67,7.67,7.83,7.83,7.58
3803,6.5,5.92,5.58,5.75,5.58
3804,8.42,6.5,8.75,7.25,7.83
3805,7.33,8.5,7.5,8.25,8.67
3806,8.33,6.67,7.92,7.42,7.25
3807,6.08,5.67,5.83,5.83,6.42
3808,7.08,8.67,7.25,8.83,8.25
3809,8.33,7.25,8.25,7.17,7.92
3810,6.08,6.08,6.17,6.17,5.83
3811,6.92,8.75,7.08,8.67,8.42
3812,8.42,8.33,7.25,8.33,8.42
3813,7.83,8.08,7.67,8.42,8.25
3814,8.75,7.58,8.83,7.25,7.75
3815,9.0,8.92,9.0,9.08,9.0
3816,7.5,8.0,8.08,8.83,9.0
3817,8.42,7.17,9.17,7.75,7.08
3818,9.33,8.75,9.17,9.17,8.75
3819,8.42,7.42,8.5,7.83,7.92
3820,7.92,8.58,7.58,8.92,8.42
3821,7.92,8.33,7.08,8.58,8.0
3822,5.75,6.17,6.42,6.0,5.75
3823,7.67,8.75,7.33,8.42,8.5
3824,6.0,5.92,5.92,5.5,5.92
3825,9.33,8.92,8.5,8.83,9.17
3826,7.17,7.67,7.42,8.5,8.25
3827,6.0,6.17,6.25,5.92,6.08
3828,6.5,8.92,6.75,7.75,8.58
3829,8.67,7.92,8.75,8.75,7.0
3830,8.92,7.5,8.25,8.0,7.42
3831,7.33,8.58,6.67,8.25,8.67
3832,8.75,7.08,7.92,6.92,6.25
3833,7.67,7.58,8.83,6.75,7.42
3834,8.75,8.92,9.0,9.25,8.92
3835,7.67,7.58,7.5,9.0,8.33
3836,8.75,8.5,7.08,8.5,8.58
3837,7.25,8.67,7.5,8.25,9.17
3838,6.83,9.17,7.58,8.25,8.67
3839,7.17,8.75,7.67,8.67,9.0
3840,6.75,8.17,7.75,8.33,8.75
3841,8.92,8.92,8.58,9.0,8.92
3842,5.92,6.42,5.5,6.33,6.08
3843,8.75,6.83,8.92,8.25,7.42
3844,7.33,8.75,7.5,8.42,8.58
3845,6.0,5.92,6.25,5.67,6.08
3846,8.5,7.17,8.67,7.67,8.08
3847,7.92,7.5,8.83,7.75,7.17
3848,8.42,7.83,7.92,6.75,6.83
3849,9.08,8.67,9.33,9.0,8.92
3850,9.0,8.08,8.5,8.08,7.83
3851,8.83,8.83,9.08,9.33,8.67
3852,6.92,7.5,7.67,8.92,8.67
3853,7.25,8.92,7.33,8.25,8.0
3854,8.5,8.0,8.83,8.25,8.17
3855,7.25,8.58,7.83,8.67,8.67
3856,8.08,8.5,6.83,8.58,8.75
3857,7.25,8.58,8.0,8.5,8.33
3858,8.67,9.17,8.92,8.5,8.83
3859,7.25,8.92,5.92,8.75,8.75
3860,8.0,8.67,7.83,8.83,8.75
3861,7.92,8.75,7.25,8.5,8.42
3862,8.75,7.0,8.67,7.0,8.0
3863,9.33,7.42,8.42,7.67,7.83
3864,8.33,7.92,8.08,7.75,7.58
3865,7.42,8.75,6.67,8.42,8.08
3866,8.92,8.92,9.17,8.92,9.08
3867,7.17,8.17,7.08,9.0,8.58
3868,6.92,8.17,7.33,8.67,8.83
3869,7.25,8.75,8.0,8.42,8.67
3870,7.58,8.33,7.25,8.25,8.58
3871,8.42,8.0,8.5,7.25,7.92
3872,8.33,8.25,9.08,7.25,8.25
3873,8.5,7.25,8.17,7.0,7.33
3874,8.42,8.0,8.42,7.58,7.0
3875,8.5,7.42,8.42,7.17,7.17
3876,7.58,8.42,6.92,8.33,8.5
3877,7.58,8.33,6.92,8.83,8.83
3878,8.33,7.92,8.58,7.08,7.67
3879,8.75,8.92,8.75,8.92,9.17
3880,8.25,8.42,7.67,8.58,8.25
3881,6.25,5.67,6.25,5.92,6.33
3882,7.0,8.58,7.42,9.0,8.92
3883,8.42,7.42,8.25,7.33,7.08
3884,8.5,8.17,8.25,6.92,7.75
3885,7.75,8.92,8.08,8.83,8.33
3886,8.67,6.92,8.67,7.92,7.25
3887,9.17,9.08,9.0,9.0,9.08
3888,8.0,8.33,7.17,8.42,8.75
3889,8.42,7.92,8.83,7.83,7.75
3890,7.83,8.75,7.0,8.08,9.0
3891,6.25,6.08,5.83,6.0,5.33
3892,9.17,6.92,8.67,7.58,7.83
3893,8.83,8.75,9.17,9.08,8.83
3894,8.08,7.58,9.0,7.67,7.58
3895,8.58,7.92,8.17,6.17,6.67
3896,8.0,7.92,8.08,7.42,7.08
3897,8.83,7.58,8.25,7.5,7.42
3898,8.25,6.75,7.92,7.17,7.92
3899,9.0,9.08,9.67,9.25,8.83
3900,7.58,7.92,8.17,8.5,8.58
3901,8.58,7.5,8.67,7.42,7.25
3902,8.58,8.17,8.92,6.92,6.42
3903,7.67,8.42,6.75,8.92,8.42
3904,7.58,8.5,7.33,8.25,7.83
3905,6.0,6.33,6.08,5.83,5.83
3906,8.67,8.08,8.67,7.08,7.08
3907,8.17,7.58,8.17,7.42,7.08
3908,7.5,8.42,7.08,8.25,8.83
3909,9.17,7.17,8.67,7.92,7.83
3910,8.75,7.67,7.92,7.0,7.17
3911,8.83,7.5,8.17,7.92,7.75
3912,8.58,8.17,8.67,8.17,6.83
3913,5.92,5.92,6.42,5.75,6.17
3914,7.33,8.67,7.67,8.25,8.58
3915,8.33,6.83,8.58,7.83,7.25
3916,8.0,6.83,8.08,6.92,8.33
3917,8.08,7.33,8.08,7.58,7.33
3918,8.08,8.58,8.42,8.92,8.25
3919,8.17,6.67,7.83,7.5,7.0
3920,8.75,7.17,9.25,8.0,8.0
3921,8.5,8.33,8.17,7.75,7.58
3922,6.17,9.17,7.17,8.5,8.67
3923,7.25,8.75,8.0,8.5,8.75
3924,8.67,7.0,8.92,7.75,7.25
3925,8.5,7.5,8.42,6.92,8.08
3926,8.75,9.17,9.0,8.58,9.25
3927,6.75,8.58,7.42,8.08,8.25
3928,8.17,8.5,7.08,8.75,8.83
3929,6.17,6.0,6.25,6.0,6.0
3930,5.83,6.25,5.75,5.67,6.17
3931,8.08,8.0,8.58,7.92,7.42
3932,7.42,8.33,7.5,8.33,8.42
3933,7.08,9.0,7.92,8.33,8.42
3934,7.92,8.0,7.58,8.92,8.42
3935,8.83,7.92,8.67,6.92,7.5
3936,7.75,8.5,6.75,8.42,8.17
3937,8.75,7.25,7.92,7.25,7.92
3938,8.58,7.42,8.67,7.25,7.0
3939,7.58,8.67,7.58,8.58,8.83
3940,7.25,8.75,6.92,8.17,8.67
3941,7.33,8.42,7.33,9.0,8.42
3942,8.83,8.92,9.0,8.92,8.92
3943,8.5,7.58,8.67,6.67,7.67
3944,7.5,8.17,7.08,8.08,8.75
3945,7.92,8.67,7.17,8.83,9.0
3946,7.42,8.42,7.5,8.67,8.67
3947,6.25,6.08,5.92,6.08,5.5
3948,8.17,6.67,8.75,8.17,7.67
3949,8.5,7.92,8.83,7.5,6.5
3950,9.25,9.25,8.75,9.5,9.08
3951,8.67,8.5,6.75,8.67,8.67
3952,7.75,9.17,7.33,8.67,8.25
3953,8.5,8.0,8.25,7.83,7.58
3954,7.83,9.5,7.0,8.42,8.17
3955,7.25,8.0,6.92,8.42,8.67
3956,8.67,7.67,8.17,6.92,7.0
3957,5.83,6.08,5.75,6.25,6.33
3958,7.42,8.5,7.33,8.17,8.33
3959,9.17,9.0,9.08,9.17,8.75
3960,9.0,7.08,8.17,8.58,7.25
3961,9.08,8.5,9.08,9.08,9.25
3962,7.92,7.08,8.33,7.33,7.08
3963,9.25,8.67,9.0,9.42,8.67
3964,8.92,8.83,9.0,8.83,8.75
3965,7.25,8.0,6.92,8.58,8.75
3966,8.25,8.25,8.33,7.0,8.08
3967,7.58,9.42,7.67,8.58,8.25
3968,6.75,8.67,7.92,8.5,8.83
3969,6.92,8.92,7.67,8.08,8.08
3970,7.08,8.75,7.75,8.58,8.58
3971,8.67,8.17,9.0,7.42,7.25
3972,6.33,5.92,6.0,5.92,6.0
3973,8.75,8.5,8.58,8.0,7.58
3974,8.08,8.17,8.08,8.25,7.83
3975,8.0,8.75,7.42,8.5,8.25
3976,8.58,7.0,8.92,7.5,7.0
3977,9.17,9.33,9.08,8.92,8.83
3978,7.25,8.33,7.25,7.92,8.0
3979,7.58,8.5,6.92,9.08,8.83
3980,8.0,7.67,8.33,7.75,8.25
3981,8.42,7.5,8.25,7.92,8.17
3982,7.5,9.0,7.58,8.58,8.75
3983,8.75,7.25,8.58,7.42,8.42
3984,8.83,7.67,9.17,7.25,8.08
3985,6.92,8.58,8.08,8.33,8.83
3986,8.67,7.33,8.33,8.08,6.92
3987,8.42,7.58,8.67,8.08,6.75
3988,8.33,7.58,8.08,8.17,7.58
3989,9.08,8.75,9.0,8.92,9.17
3990,8.25,6.75,8.92,8.0,7.25
3991,8.83,8.0,8.5,7.75,8.0
3992,5.75,6.25,6.42,5.83,6.08
3993,8.58,8.08,8.08,7.75,7.42
3994,8.0,8.33,6.92,8.42,8.0
3995,8.5,7.17,8.75,6.42,7.58
3996,8.42,7.33,7.92,6.83,8.33
3997,8.83,8.92,8.75,8.92,8.75
3998,8.17,8.08,8.75,6.42,7.5
3999,7.33,8.58,8.0,8.75,8.58
4000,7.42,8.58,7.67,8.33,8.58
4001,8.42,7.5,8.42,6.83,7.58
4002,8.17,8.5,8.42,8.25,8.75
4003,8.0,8.42,7.5,8.67,8.0
4004,7.0,8.75,7.75,8.58,8.75
4005,7.67,9.08,8.08,8.17,8.67
4006,7.08,8.42,7.58,8.75,8.67
4007,8.08,7.08,8.0,7.75,6.92
4008,6.0,6.17,6.08,6.08,6.42
4009,6.25,6.33,5.75,6.33,5.5
4010,8.33,8.67,8.25,8.25,8.33
4011,7.08,8.17,7.67,8.42,8.42
4012,8.17,7.58,8.67,7.67,7.5
4013,8.42,8.08,8.5,7.92,7.92
4014,8.17,8.0,7.33,8.42,8.5
4015,9.0,6.5,8.25,8.0,7.17
4016,8.33,7.5,9.25,7.08,7.5
4017,8.25,8.08,8.25,7.42,7.42
4018,7.25,8.33,6.42,8.33,8.83
4019,7.42,8.58,7.92,8.58,8.5
4020,8.75,7.83,9.08,8.08,7.17
4021,7.83,8.5,7.92,8.58,8.33
4022,8.58,7.08,8.25,7.33,7.17
4023,6.92,8.33,7.67,8.25,8.75
4024,7.75,8.5,7.5,8.5,8.0
4025,6.33,6.08,6.25,5.83,6.42
4026,7.75,8.67,7.17,8.83,8.5
4027,9.0,9.17,8.92,8.92,8.83
4028,6.58,8.25,7.25,8.83,8.42
4029,9.08,8.58,9.33,9.25,8.83
4030,8.42,7.33,8.25,7.0,6.58
4031,7.25,8.08,7.75,8.5,8.75
4032,8.58,7.75,8.42,7.58,6.92
4033,9.08,9.17,9.42,9.25,9.08
4034,6.17,6.33,6.0,6.08,6.08
4035,8.75,6.75,9.08,7.83,7.75
4036,7.33,8.17,7.42,9.0,8.42
4037,8.08,6.83,8.83,8.33,6.75
4038,6.75,8.58,6.67,8.17,8.08
4039,8.25,7.83,8.17,7.67,7.58
4040,7.92,8.42,7.75,8.17,7.83
4041,8.08,7.42,8.58,7.17,7.92
4042,6.92,8.58,7.33,9.08,9.33
4043,8.67,7.92,7.92,6.75,7.33
4044,8.25,8.0,8.5,7.25,7.58
4045,8.42,7.25,8.08,7.42,7.42
4046,6.25,6.08,5.92,6.17,6.33
4047,8.92,8.92,9.17,9.25,9.0
4048,7.25,8.33,7.25,8.0,7.92
4049,9.0,9.17,9.08,9.25,9.25
4050,7.5,8.58,8.08,8.5,8.5
4051,6.25,5.92,5.92,5.58,5.75
4052,8.5,7.0,8.67,7.25,8.17
4053,8.17,8.0,8.67,6.67,7.17
4054,8.08,8.5,7.17,8.5,8.75
4055,5.83,5.92,6.0,5.92,6.0
4056,8.83,8.83,8.75,8.75,9.0
4057,8.25,7.17,8.5,7.5,7.83
4058,8.67,7.42,8.58,8.33,7.92
4059,7.17,8.58,8.25,8.42,8.58
4060,8.75,7.58,8.25,6.67,7.75
4061,7.25,8.67,7.83,9.42,8.83
4062,8.17,8.08,8.67,6.92,7.0
4063,8.42,6.75,8.17,8.67,7.08
4064,8.58,7.5,8.83,6.75,7.58
4065,8.83,7.25,8.25,7.83,7.0
4066,7.67,8.58,7.75,8.0,8.67
4067,8.17,8.67,8.92,7.67,8.08
4068,8.42,7.25,8.58,6.83,7.25
4069,6.58,8.75,7.5,8.5,9.17
4070,8.0,7.67,8.33,7.58,7.17
4071,7.58,8.92,7.83,8.33,9.08
4072,8.08,6.92,8.33,7.25,7.58
4073,7.08,8.42,7.08,8.5,8.33
4074,7.92,7.67,8.33,7.42,7.25
4075,7.42,8.58,7.5,8.33,8.42
4076,8.17,8.08,8.67,7.75,7.67
4077,9.17,9.25,9.08,8.92,8.92
4078,7.5,8.17,7.17,8.42,8.5
4079,8.25,7.42,8.42,7.83,7.25
4080,8.17,8.0,8.33,7.58,8.25
4081,6.0,6.08,6.5,6.25,5.58
4082,7.58,8.83,8.25,9.17,9.33
4083,7.5,8.83,7.25,8.08,8.5
4084,6.67,8.5,8.83,8.42,8.83
4085,8.67,7.25,8.67,7.92,6.75
4086,6.42,6.5,6.33,6.33,5.75
4087,9.33,9.0,8.67,8.92,8.75
4088,8.0,8.33,7.75,8.5,8.42
4089,6.17,5.67,6.0,6.08,5.83
4090,9.17,8.42,8.33,6.0,7.92
4091,8.42,8.0,8.0,6.83,7.33
4092,7.83,8.58,6.58,8.25,8.25
4093,8.58,7.5,8.17,7.75,7.5
4094,8.33,6.83,8.75,7.42,7.92
4095,5.75,5.92,5.92,5.75,6.25
4096,7.33,8.42,7.67,9.0,8.75
4097,8.33,7.75,8.33,7.33,7.58
4098,8.92,7.67,8.42,7.92,8.08
4099,8.83,9.33,8.75,8.92,9.0
4100,8.33,8.75,8.0,8.83,8.58
4101,7.75,7.92,8.5,7.08,6.67
4102,9.0,7.75,8.58,6.25,7.42
4103,7.33,8.58,7.83,8.42,8.0
4104,9.42,9.17,8.83,9.42,9.08
4105,5.92,5.67,5.75,5.92,5.67
4106,8.92,8.17,8.58,6.42,7.75
4107,6.17,5.83,5.83,5.83,6.75
4108,8.67,7.75,8.92,7.67,7.92
4109,5.67,6.42,5.92,6.42,6.33
4110,7.83,8.33,8.0,8.83,8.08
4111,7.42,8.92,8.0,8.33,8.5
4112,8.17,7.17,8.67,7.83,7.5
4113,7.08,8.25,7.0,8.5,8.42
4114,8.0,6.75,8.0,7.58,8.08
4115,8.33,7.08,8.25,6.67,6.92
4116,8.83,7.58,8.83,8.08,7.42
4117,9.33,9.5,9.17,8.83,8.75
4118,8.42,8.17,8.33,7.17,8.0
4119,8.08,7.5,7.58,7.08,7.92
4120,7.92,7.67,8.42,6.58,6.75
4121,8.75,7.67,8.33,8.0,6.42
4122,8.75,8.25,8.42,6.42,7.33
4123,8.42,8.67,8.33,8.67,7.83
4124,9.0,7.42,8.83,7.75,7.25
4125,7.75,8.75,7.58,8.33,9.0
4126,8.58,7.17,8.67,7.08,8.5
4127,6.75,8.92,7.08,8.75,8.25
4128,8.17,8.83,7.92,8.75,7.83
4129,7.08,8.33,8.08,8.75,8.5
4130,6.17,5.92,6.0,6.25,5.83
4131,8.17,8.42,8.0,8.33,8.5
4132,7.33,8.5,7.5,8.42,8.75
4133,9.08,8.58,9.17,9.08,9.0
4134,7.33,8.42,6.67,8.58,7.67
4135,8.92,7.25,8.33,7.33,6.58
4136,8.83,7.67,8.5,7.0,7.08
4137,8.75,7.42,7.92,7.5,7.67
4138,8.75,8.08,8.0,6.25,7.75
4139,7.75,8.17,7.33,8.08,8.58
4140,5.92,5.92,6.33,6.58,5.75
4141,5.75,6.33,6.25,6.0,5.75
4142,9.08,7.33,8.5,6.92,7.0
4143,7.17,8.92,7.0,8.83,8.58
4144,7.92,9.08,8.33,8.08,8.08
4145,7.42,8.58,7.17,8.67,8.0
4146,8.08,7.5,8.58,7.58,7.75
4147,6.08,6.0,5.83,5.83,5.83
4148,9.08,9.42,8.83,8.75,9.17
4149,7.92,8.75,7.58,8.92,8.67
4150,7.08,8.83,8.5,8.42,9.0
4151,8.17,7.42,8.67,7.25,7.33
4152,8.5,8.25,8.83,6.58,6.67
4153,5.67,5.67,5.83,5.92,5.5
4154,7.83,8.17,8.67,7.33,7.33
4155,5.92,6.33,6.08,5.92,6.67
4156,8.75,9.25,8.92,8.75,8.92
4157,5.92,6.42,6.0,5.75,5.75
4158,8.83,8.33,8.5,7.5,7.5
4159,8.42,7.67,8.25,7.83,7.75
4160,5.67,6.33,5.83,5.92,6.0
4161,8.33,7.08,8.92,7.33,7.25
4162,7.25,8.17,7.17,8.75,8.42
4163,7.92,7.58,8.58,6.5,7.5
4164,8.58,9.58,8.75,9.25,8.75
4165,7.75,8.17,7.5,8.0,7.83
4166,8.33,7.33,8.58,7.0,7.25
4167,8.75,8.08,9.0,7.67,8.17
4168,8.08,8.5,7.67,8.75,8.83
4169,8.67,6.92,8.5,8.58,6.92
4170,6.0,6.0,6.0,6.0,6.25
4171,8.83,7.75,8.25,7.42,8.25
4172,7.5,9.17,7.58,8.25,8.83
4173,7.83,8.17,7.83,7.92,7.75
4174,7.75,8.83,7.67,8.33,8.58
4175,8.5,8.25,8.0,7.83,7.5
4176,8.08,8.42,7.75,8.58,8.83
4177,8.33,7.75,8.75,7.33,7.75
4178,7.25,8.33,7.75,8.67,8.83
4179,8.5,8.42,8.5,6.75,7.67
4180,7.75,8.42,7.25,8.67,8.67
4181,8.58,8.08,8.67,6.83,6.42
4182,8.75,8.25,7.08,7.5,8.58
4183,8.42,7.5,8.67,6.83,7.33
4184,8.83,7.5,8.25,8.08,8.25
4185,9.17,8.17,8.17,7.33,7.33
4186,8.58,7.67,9.0,7.5,7.67
4187,7.67,7.75,7.58,8.67,8.83
4188,7.92,8.75,8.08,8.17,8.08
4189,8.0,8.42,6.92,8.08,8.42
4190,7.83,9.0,7.5,9.0,8.58
4191,8.67,9.0,8.42,7.83,7.42
4192,7.08,8.42,8.58,9.0,7.58
4193,8.92,7.58,8.25,7.42,6.75
4194,7.83,8.67,8.75,7.83,7.17
4195,8.25,6.92,8.25,7.5,6.67
4196,7.25,8.67,7.67,8.83,8.58
4197,8.5,7.42,8.58,6.5,7.0
4198,8.42,7.5,8.5,7.75,7.83
4199,8.75,7.42,8.08,7.67,7.25
4200,8.33,7.0,8.67,7.17,7.83
4201,8.58,6.83,8.42,7.42,7.58
4202,8.67,7.58,8.25,7.83,7.33
4203,6.75,8.58,7.42,8.67,7.92
4204,9.0,8.75,9.0,9.08,9.08
4205,8.83,9.08,9.25,9.17,9.33
4206,6.0,5.67,6.08,5.75,5.5
4207,8.33,7.33,8.25,6.5,6.5
4208,6.92,8.08,7.33,8.67,8.42
4209,8.33,7.33,8.08,7.25,7.83
4210,8.5,8.08,7.92,7.42,7.42
4211,8.5,7.67,8.67,7.5,7.67
4212,7.25,8.33,6.75,8.33,8.83
4213,6.42,5.83,5.67,6.08,5.83
4214,7.58,8.58,7.75,8.17,8.08
4215,9.17,8.58,9.08,8.92,9.08
4216,8.58,6.17,8.42,8.0,8.75
4217,6.0,6.25,5.92,6.33,6.33
4218,9.33,9.42,9.0,9.08,8.83
4219,7.75,8.67,7.08,8.42,8.08
4220,8.67,7.17,8.75,7.33,7.67
4221,8.25,7.25,8.83,7.17,7.17
4222,7.33,8.33,7.5,8.08,8.58
4223,7.08,8.67,7.25,8.42,8.5
4224,8.25,7.67,8.5,7.58,7.42
4225,7.58,8.67,7.92,8.75,8.33
4226,8.75,7.75,8.75,7.5,7.42
4227,7.25,8.42,8.0,8.33,7.92
4228,8.67,8.33,7.58,6.67,7.08
4229,8.33,8.08,8.0,8.92,8.5
4230,7.92,8.33,7.42,8.42,8.58
4231,8.5,8.75,7.08,8.75,8.42
4232,9.25,6.0,8.83,7.67,7.58
4233,5.92,5.75,6.17,5.75,6.17
4234,7.0,8.17,7.33,8.42,8.42
4235,7.83,8.75,7.0,8.0,8.67
4236,8.58,7.75,8.5,6.67,6.75
4237,7.92,7.5,8.75,7.0,7.92
4238,7.75,7.08,8.25,7.17,7.75
4239,9.0,7.33,8.5,8.5,6.5
4240,7.08,8.58,7.42,8.0,8.58
4241,7.25,8.5,7.5,8.33,8.5
4242,7.0,8.67,7.5,8.5,8.67
4243,8.75,7.0,8.5,6.92,7.92
4244,8.25,8.83,7.17,8.33,8.92
4245,8.5,7.33,8.25,6.83,6.67
4246,6.42,5.83,6.0,6.08,5.83
4247,8.33,6.25,8.67,7.17,7.75
4248,8.67,9.0,8.5,8.5,8.58
4249,8.25,6.5,8.5,8.33,7.83
4250,5.92,6.17,5.92,6.08,6.17
4251,7.25,8.75,7.42,9.17,8.5
4252,7.42,8.75,7.92,8.0,8.25
4253,8.67,7.17,8.33,7.0,7.0
4254,8.83,8.83,8.92,8.67,9.08
4255,8.42,7.58,8.75,6.75,7.5
4256,7.42,8.42,6.83,8.92,8.42
4257,8.33,8.08,8.92,7.0,8.0
4258,7.33,8.58,7.0,9.0,8.42
4259,8.92,8.83,9.17,9.0,9.08
4260,7.33,8.58,8.17,9.17,8.17
4261,6.83,8.25,8.25,8.5,8.17
4262,8.75,7.58,8.5,6.5,7.0
4263,7.58,8.92,6.83,8.25,8.5
4264,7.5,9.0,7.25,8.67,8.17
4265,7.25,8.33,7.92,9.08,8.83
4266,7.33,7.92,7.33,8.33,7.5
4267,8.42,7.25,8.58,7.08,7.5
4268,8.33,7.25,7.83,6.83,7.33
4269,6.58,8.67,7.0,8.67,8.83
4270,8.83,6.5,8.25,8.17,7.67
4271,8.92,6.75,8.08,7.75,7.25
4272,6.58,9.0,7.42,8.17,9.0
4273,7.5,8.92,8.17,8.25,8.42
4274,7.5,8.75,7.83,8.75,8.5
4275,6.92,8.33,7.25,8.67,8.75
4276,5.92,6.5,6.33,5.83,5.92
4277,9.17,8.92,9.17,9.0,8.75
4278,8.25,7.17,8.17,7.08,6.5
4279,7.58,8.42,7.17,8.33,9.0
4280,9.0,7.75,8.42,7.5,7.17
4281,7.75,8.33,6.92,8.25,8.5
4282,6.83,8.42,8.17,7.92,8.58
4283,7.42,8.25,7.08,8.58,8.75
4284,8.67,7.5,8.75,8.17,7.58
4285,7.17,8.25,7.58,9.0,8.25
4286,7.67,8.17,8.25,8.5,8.5
4287,8.67,6.83,8.67,7.42,7.75
4288,7.92,7.17,8.58,7.75,7.17
4289,8.5,7.58,8.83,7.0,7.17
4290,7.92,7.5,8.75,7.42,8.08
4291,7.42,9.0,7.08,8.25,7.92
