ID,Matemática,Física,Biologia,Química,Língua Portuguesa,Língua Inglesa,Artes,Filosofia,Redação,História,Geografia
2808,8.25,8.33,8.58,8.5,8.0,7.08,7.92,7.0,7.25,7.58,6.92
2809,9.17,8.17,7.75,8.25,6.17,7.58,8.0,7.42,7.5,7.92,7.42
2810,8.83,8.42,7.58,8.08,7.58,7.25,6.75,8.08,8.08,6.83,7.67
2811,7.83,8.25,7.83,8.42,8.42,8.17,7.92,7.58,7.58,7.25,7.58
2812,8.67,8.25,6.75,7.83,7.33,6.92,7.5,6.33,7.42,7.33,7.92
2813,8.75,8.5,7.83,8.33,8.0,7.67,7.0,7.42,7.75,8.17,7.42
2814,8.58,9.08,7.42,8.67,7.58,7.25,7.67,7.17,7.25,6.83,6.42
2815,8.25,8.67,7.33,9.0,8.5,7.33,7.25,7.58,7.33,7.0,8.33
2816,9.08,9.0,7.17,8.75,7.5,7.25,6.67,6.67,6.92,7.0,7.42
2817,8.5,8.58,6.33,8.08,7.42,7.58,8.17,7.25,7.42,7.17,7.5
2818,8.75,8.83,8.17,8.0,8.0,7.5,7.08,7.33,8.75,7.17,6.75
2819,9.17,8.25,8.58,8.25,8.08,7.75,8.83,7.33,7.75,6.67,7.5
2820,8.33,8.58,7.75,8.5,8.67,8.0,7.0,7.58,7.25,8.42,7.83
2821,8.83,8.5,6.92,8.5,7.83,6.75,7.67,7.75,8.25,6.67,8.5
2822,7.92,8.25,7.17,8.83,7.5,7.92,7.42,8.58,7.83,7.58,7.67
2823,8.67,8.83,6.83,7.92,7.58,7.42,7.5,7.25,8.58,7.42,7.58
2824,8.42,8.75,6.83,8.75,7.83,7.5,7.42,7.0,8.25,8.08,7.92
2825,8.67,8.17,7.0,8.25,8.25,7.42,7.42,8.08,7.67,7.83,7.92
2826,8.17,8.25,7.33,8.42,7.5,7.67,6.75,7.25,8.42,6.92,7.67
2827,8.5,9.0,7.5,8.58,7.58,7.17,6.08,6.83,7.75,7.5,7.75
2828,9.33,8.25,7.0,8.33,8.25,7.5,7.17,7.83,8.33,7.42,7.33
2829,8.5,8.08,6.75,8.75,7.75,7.33,8.0,7.33,7.58,7.75,8.5
2830,8.25,8.08,7.58,9.0,7.08,7.25,7.33,7.08,7.5,6.75,7.33
2831,8.58,8.25,7.42,8.92,7.5,8.33,7.5,7.75,7.0,7.17,7.33
2832,8.5,8.75,7.92,8.5,7.67,6.42,7.33,7.75,7.0,7.33,7.33
2833,8.67,8.75,6.92,8.67,7.5,7.08,7.08,6.83,7.92,7.08,7.5
2834,9.0,8.67,7.75,7.75,7.25,7.58,7.17,7.25,7.33,6.67,7.17
2835,7.83,8.67,6.92,8.25,6.83,7.75,8.17,8.0,7.75,7.75,7.33
2836,8.33,8.92,7.92,8.75,7.83,7.75,7.33,6.75,7.67,7.33,8.17
2837,8.42,8.08,6.75,9.17,7.92,7.5,7.0,7.08,7.5,8.08,7.5
2838,8.83,8.75,8.08,8.42,6.83,7.5,6.83,7.25,7.5,8.33,7.08
2839,8.33,7.83,7.83,8.25,7.42,8.25,7.0,7.75,6.33,8.0,7.0
2840,8.75,8.58,8.08,8.58,7.33,6.67,8.75,7.58,7.42,7.33,7.17
2841,8.58,8.67,7.5,8.75,7.83,7.58,6.5,8.0,7.58,7.92,7.25
2842,8.75,8.42,7.75,8.92,8.17,7.58,7.33,7.75,8.0,8.17,7.17
2843,8.75,8.0,7.75,8.58,6.83,7.83,9.17,7.58,7.33,7.75,8.17
2844,8.58,8.33,8.5,8.58,7.25,7.33,7.25,7.42,7.67,6.58,8.08
2845,8.75,8.92,7.75,8.58,7.33,7.0,7.83,8.08,7.17,6.42,8.33
2846,8.33,8.25,8.17,8.83,7.17,7.92,7.25,8.42,7.83,7.33,7.0
2847,8.25,8.42,7.75,8.5,7.92,7.33,7.17,7.08,8.17,6.83,7.58
2848,8.67,8.33,6.75,9.25,7.75,7.25,8.08,6.58,7.33,6.83,7.5
2849,8.25,8.33,7.08,8.58,7.17,7.0,7.58,7.83,8.08,7.0,7.92
2850,7.75,8.42,6.75,8.5,7.58,7.0,7.33,6.67,6.75,7.42,7.17
2851,8.42,8.5,8.25,8.25,7.5,7.0,7.42,7.33,7.17,7.67,6.17
2852,8.33,8.5,7.25,8.75,8.0,8.17,7.67,7.42,7.17,7.67,7.67
2853,8.17,8.42,6.83,8.92,7.42,6.75,8.08,7.5,6.75,8.08,7.58
2854,8.92,9.08,7.17,8.42,7.67,6.75,8.17,7.83,8.17,7.08,7.0
2855,8.75,8.25,6.33,8.92,7.25,7.25,7.42,7.33,7.33,7.08,7.92
2856,8.25,9.0,7.25,9.08,6.58,7.5,7.83,7.17,8.08,7.58,7.58
2857,8.75,8.58,7.83,8.83,7.5,7.17,6.83,7.33,7.5,7.25,7.5
2858,8.67,8.67,6.33,8.83,7.42,8.25,6.42,7.42,7.75,7.42,7.0
2859,8.67,8.92,7.0,8.17,7.5,8.5,7.67,7.5,7.92,7.5,7.42
2860,7.92,9.0,7.5,9.25,8.08,6.83,7.83,8.08,8.75,6.83,7.83
2861,9.0,7.83,8.33,8.33,7.0,7.92,7.25,7.25,7.33,7.58,7.5
2862,8.42,8.08,7.92,8.0,7.58,7.92,7.25,7.17,7.58,7.25,7.17
2863,9.0,9.0,8.17,8.67,7.0,8.0,7.42,7.25,8.25,6.42,7.75
2864,8.67,8.92,7.83,9.0,8.0,7.67,7.25,7.25,8.17,7.67,7.42
2865,8.67,8.5,7.5,8.5,8.0,6.42,7.42,6.75,7.67,7.33,7.42
2866,8.75,8.58,7.58,8.42,7.17,7.83,7.08,7.75,7.42,6.83,7.75
2867,8.42,8.67,8.75,8.5,8.17,7.17,8.08,8.0,7.17,7.42,7.17
2868,8.5,8.83,7.33,8.5,7.42,6.83,7.08,7.67,7.42,6.83,7.25
2869,9.33,9.08,6.92,8.67,6.58,7.67,6.92,7.0,6.83,7.33,8.5
2870,8.42,8.42,8.42,8.67,7.92,7.25,7.5,7.83,7.08,7.42,6.67
2871,8.42,8.42,6.67,8.5,7.33,7.5,7.67,7.67,7.42,7.42,7.67
2872,8.42,8.58,7.83,8.75,7.25,7.92,7.92,7.5,7.58,8.42,7.33
2873,9.08,8.83,8.17,8.75,7.83,7.33,7.42,8.08,7.92,6.58,7.33
2874,8.5,8.75,7.42,8.58,7.17,6.42,7.33,8.0,7.33,6.67,6.5
2875,8.25,8.42,7.83,8.67,8.08,7.75,7.0,7.25,7.33,7.75,8.42
2876,8.83,8.33,7.75,8.92,7.75,7.5,7.75,7.17,7.92,7.75,7.58
2877,9.0,9.25,8.25,8.58,7.42,6.58,7.08,7.0,7.25,7.83,7.25
2878,8.58,8.0,7.42,8.42,9.08,7.42,7.17,7.83,7.67,6.67,8.17
2879,8.25,8.5,7.08,8.33,7.42,7.0,6.92,7.75,8.0,8.67,7.58
2880,8.08,8.25,7.58,8.33,7.08,7.17,7.08,7.42,6.83,7.83,7.33
2881,8.25,8.08,7.25,8.0,7.0,7.33,7.08,8.17,7.25,7.33,7.75
2882,8.5,8.75,8.58,8.83,8.08,7.75,6.75,6.83,6.92,6.17,6.5
2883,8.58,7.75,6.25,8.83,7.67,7.33,7.33,7.83,7.25,7.17,7.17
2884,8.5,9.0,8.08,8.25,8.5,7.83,7.17,7.58,8.33,7.25,7.58
2885,8.25,8.25,7.75,8.17,7.42,7.83,7.67,7.33,7.25,7.08,8.0
2886,8.33,9.08,6.58,8.58,7.67,8.33,7.92,7.5,7.67,6.33,7.58
2887,8.58,8.5,7.17,8.75,6.75,7.25,7.83,7.67,7.0,7.08,7.17
2888,8.25,8.25,7.67,9.0,8.17,7.33,7.33,8.0,7.25,6.75,6.42
2889,8.17,8.08,7.58,9.0,7.92,7.5,6.17,8.08,8.0,7.0,8.25
2890,8.83,8.5,8.67,8.75,6.92,8.08,7.67,7.5,8.25,6.92,7.75
2891,8.42,8.67,7.92,8.5,7.75,7.17,7.42,8.0,7.08,7.08,8.25
2892,8.25,8.83,7.5,8.17,7.58,7.83,7.58,6.92,7.08,7.83,7.92
2893,8.75,8.42,7.33,8.83,8.33,8.25,7.0,6.5,7.17,8.42,7.92
2894,8.42,8.67,7.5,8.67,8.0,8.08,8.0,8.0,7.0,6.5,7.5
2895,8.58,8.17,7.0,8.92,7.42,7.67,6.58,7.58,7.17,7.42,7.5
2896,8.83,8.33,7.08,8.83,8.33,7.42,7.5,7.25,8.33,7.5,6.83
2897,8.5,8.83,6.83,8.92,8.5,8.0,8.0,7.83,7.5,7.92,6.75
2898,8.83,8.92,7.83,8.5,8.17,7.42,7.17,6.75,6.92,7.75,8.08
2899,8.83,8.92,8.25,8.58,7.92,6.75,7.08,8.42,7.92,7.92,7.33
2900,8.33,7.92,8.17,8.33,7.83,7.58,7.83,8.58,7.42,8.08,8.17
2901,8.5,8.42,7.25,8.42,7.17,8.17,7.25,8.0,6.75,7.42,8.0
2902,8.25,8.33,7.33,8.08,7.75,6.92,6.83,8.08,8.0,7.33,7.83
2903,9.0,9.25,7.08,8.83,6.83,7.92,7.83,7.67,7.75,7.5,6.92
2904,7.75,8.92,7.5,8.25,7.25,8.25,7.67,7.92,6.92,6.83,7.5
2905,7.92,8.92,7.17,9.08,7.08,6.75,8.0,7.42,7.42,7.17,7.42
2906,9.42,8.5,8.33,8.25,7.25,6.75,7.92,7.5,6.83,7.17,7.33
2907,8.17,7.58,7.67,8.5,7.67,7.42,7.33,7.0,7.92,7.33,6.58
2908,8.33,8.33,6.58,8.25,7.17,7.0,6.5,6.92,8.08,7.67,8.08
2909,8.17,8.33,7.33,8.67,7.83,7.5,7.5,7.17,8.0,6.67,8.5
2910,8.33,8.33,7.83,8.5,6.92,7.92,6.92,8.17,7.5,8.33,7.33
2911,8.17,8.17,7.08,8.58,7.83,7.58,7.5,6.92,7.75,7.08,7.42
2912,8.58,8.42,7.42,8.33,8.5,7.08,7.42,7.42,7.0,7.08,7.92
2913,8.33,8.42,8.17,8.67,7.83,8.08,7.42,7.42,7.33,7.92,7.08
2914,8.58,8.33,7.42,8.33,6.58,7.75,6.83,7.0,7.0,7.83,8.0
2915,9.08,8.33,6.83,8.08,7.17,7.0,7.08,7.75,7.17,7.75,8.08
2916,8.58,8.67,7.33,8.17,8.0,7.58,6.92,6.83,6.5,7.33,7.58
2917,8.33,8.0,7.17,8.33,7.42,6.67,7.75,7.17,7.0,7.17,7.92
2918,8.33,8.83,7.0,8.83,6.75,7.42,7.83,7.67,7.08,6.42,7.0
2919,8.42,8.58,8.58,8.17,7.67,6.75,6.0,7.5,8.08,7.17,6.67
2920,8.83,8.58,7.17,8.58,7.83,7.08,7.33,7.67,7.67,7.83,7.25
2921,8.08,8.25,7.58,8.17,7.83,8.67,7.42,8.5,6.83,7.75,7.42
2922,8.92,9.08,8.75,8.25,8.0,6.75,7.33,7.75,8.08,7.0,7.83
2923,8.92,8.58,7.92,8.25,7.08,8.17,7.33,7.58,6.75,6.83,7.83
2924,8.08,8.0,7.42,8.17,7.0,7.08,7.67,8.17,7.33,7.67,7.33
2925,8.42,8.67,7.25,8.33,7.75,8.5,7.75,7.42,7.33,8.67,8.5
2926,9.0,8.58,7.42,8.25,7.5,7.33,6.58,7.25,7.42,7.17,7.08
2927,8.25,8.75,6.75,8.42,7.5,7.42,8.0,7.67,7.92,7.42,8.17
2928,8.83,9.0,7.33,8.92,7.75,7.08,7.17,8.0,7.0,8.08,7.5
2929,8.17,8.75,6.92,8.33,7.0,7.08,7.58,7.75,7.58,7.58,6.83
2930,8.75,8.58,7.33,8.0,7.5,7.25,7.92,7.33,7.5,7.17,7.75
2931,7.58,8.5,7.0,8.5,7.08,7.67,7.17,7.67,7.08,7.08,7.42
2932,8.08,8.5,8.33,8.5,6.92,7.75,7.67,7.17,7.83,7.0,7.83
2933,8.33,8.5,7.58,8.58,6.92,6.83,6.92,7.42,7.58,7.17,7.08
2934,8.75,8.42,8.0,8.0,6.42,7.17,8.17,7.5,7.25,7.5,7.58
2935,8.08,8.25,7.75,7.92,7.08,7.58,7.67,7.75,7.42,7.92,8.17
2936,8.75,8.25,8.08,8.42,8.0,7.33,7.08,8.42,6.08,8.17,7.75
2937,8.33,8.83,7.92,8.08,8.08,7.83,7.42,7.25,7.33,7.75,7.83
2938,8.33,8.83,7.08,8.08,7.58,7.5,8.25,7.25,7.75,8.5,8.17
2939,8.33,8.5,7.75,8.83,7.17,7.42,7.08,8.67,7.42,7.5,7.25
2940,8.42,8.5,7.33,9.08,6.33,6.33,7.5,7.33,7.0,6.67,7.42
2941,8.33,8.75,8.0,8.58,8.0,7.33,6.83,7.92,8.25,6.33,6.67
2942,8.33,9.0,7.08,8.17,7.08,8.67,7.83,6.83,8.08,7.83,7.92
2943,8.83,8.75,7.75,8.42,7.83,8.42,7.75,7.33,6.75,7.58,7.33
2944,8.33,8.67,8.33,8.5,7.58,6.75,7.25,7.42,7.42,7.67,8.17
2945,7.92,8.25,8.08,8.67,7.33,7.75,8.25,7.75,7.08,7.33,6.58
2946,8.33,8.75,7.92,8.42,7.83,7.67,7.83,7.58,8.17,8.58,7.42
2947,8.33,9.08,7.0,8.5,7.92,6.42,7.33,7.25,7.17,6.75,7.25
2948,8.67,8.92,6.92,8.5,7.42,7.17,7.75,7.0,6.92,7.83,7.33
2949,9.17,8.33,7.25,8.42,7.33,7.5,6.75,7.67,7.5,7.5,7.67
2950,8.67,8.58,7.5,8.42,6.92,7.17,8.0,7.75,7.83,8.42,6.67
2951,8.42,8.17,7.5,8.67,8.0,7.25,7.5,7.17,7.42,7.33,7.17
2952,9.08,8.0,8.25,8.5,7.25,7.08,7.08,7.0,8.0,7.67,7.92
2953,8.83,8.17,8.0,8.83,7.0,7.33,6.58,6.92,7.92,7.08,7.25
2954,8.08,8.58,7.5,9.08,7.67,7.0,7.42,6.92,7.33,7.75,7.58
2955,8.0,8.33,6.5,9.17,7.67,6.92,7.42,7.58,7.5,7.0,7.42
2956,8.83,8.42,7.5,8.75,7.75,7.92,7.42,7.83,7.08,7.33,8.25
2957,8.42,8.58,7.92,8.67,7.25,7.08,8.0,7.5,7.92,7.5,7.33
2958,7.92,8.58,7.92,8.17,7.5,6.5,7.83,8.08,8.08,8.0,8.08
2959,8.58,7.92,8.0,8.67,7.92,7.0,7.83,7.92,7.25,7.25,8.08
2960,8.33,8.5,8.08,8.08,7.83,7.58,7.17,8.42,8.08,7.58,7.5
2961,8.5,8.92,7.42,8.92,6.92,7.33,7.67,7.67,7.83,7.5,7.17
2962,8.5,8.42,8.17,8.25,6.33,8.17,7.0,7.58,6.33,6.58,7.33
2963,8.58,8.75,7.58,9.0,7.58,7.33,6.83,7.25,6.67,8.25,7.33
2964,8.83,8.17,7.33,8.5,7.58,7.58,7.75,7.08,7.67,7.83,7.67
2965,8.58,7.83,8.0,8.33,7.0,7.83,7.17,7.92,7.5,8.17,6.83
2966,8.83,8.92,7.25,9.08,7.67,7.83,7.42,6.67,7.42,8.0,7.67
2967,8.42,8.08,7.0,8.25,7.42,7.25,7.17,7.25,8.17,7.08,6.58
2968,8.58,8.83,7.42,8.92,7.83,7.67,7.33,6.75,7.67,7.42,7.58
2969,8.92,8.25,8.08,8.5,7.5,7.0,6.92,7.92,7.67,7.58,7.67
2970,8.42,8.75,7.75,8.67,6.58,7.33,7.58,7.08,7.17,6.83,7.5
2971,9.0,8.33,8.08,8.58,7.0,8.25,6.25,7.75,6.83,7.67,8.5
2972,8.67,8.75,7.83,8.08,7.25,7.67,7.58,7.92,6.42,6.58,8.08
2973,8.75,8.75,8.17,8.67,6.83,6.5,7.58,6.5,7.75,7.58,7.25
2974,8.5,8.83,8.58,8.83,7.17,7.58,7.33,8.17,7.17,8.75,7.25
2975,8.08,8.25,8.17,8.08,7.5,8.0,7.17,8.58,8.0,7.75,8.42
2976,8.67,8.33,8.25,8.58,7.08,7.08,7.5,7.08,6.83,7.42,7.08
2977,8.83,7.92,8.25,8.75,7.75,7.58,7.67,7.25,7.33,7.08,8.17
2978,8.25,8.67,7.83,8.92,7.08,7.33,7.42,7.17,7.33,7.75,7.75
2979,8.25,8.58,7.33,8.75,7.25,7.58,7.33,7.33,7.33,7.75,7.33
2980,8.33,9.08,7.08,8.67,8.67,7.67,7.42,7.33,7.08,7.58,7.42
2981,8.25,8.08,8.17,8.58,8.5,7.58,7.33,7.5,6.42,6.5,7.25
2982,8.33,8.17,7.42,8.75,7.5,7.58,8.33,7.67,7.58,7.17,7.5
2983,8.75,9.25,7.5,8.83,8.0,7.67,7.33,8.0,7.25,6.92,7.58
2984,8.5,8.58,8.08,8.67,7.08,7.92,6.58,7.0,8.42,7.92,8.25
2985,8.67,8.25,7.83,8.25,7.25,6.83,7.75,6.42,7.42,7.92,7.92
2986,8.58,8.33,6.83,7.92,8.58,7.58,7.08,8.17,7.42,7.08,7.08
2987,8.83,9.17,6.75,9.17,7.67,6.75,7.5,7.92,6.92,7.25,7.58
2988,8.17,8.58,7.58,8.5,7.42,8.33,7.75,7.42,7.83,8.08,6.5
2989,7.92,9.17,7.25,8.42,7.42,7.58,7.92,7.0,7.33,8.17,8.42
2990,8.42,8.5,7.33,8.08,7.42,7.83,6.92,7.67,7.83,7.08,8.17
2991,8.5,8.67,7.83,8.25,7.5,6.92,7.75,6.0,7.25,7.33,8.17
2992,8.92,7.83,8.33,9.0,7.25,7.67,7.33,7.83,6.42,7.67,8.25
2993,8.75,8.92,7.0,8.17,8.33,7.58,7.5,7.25,7.5,6.58,7.75
2994,8.83,8.5,7.17,8.25,8.33,8.67,6.33,7.17,7.83,8.5,6.58
2995,9.08,7.83,7.25,8.83,6.75,6.33,7.42,8.5,7.17,7.83,6.83
2996,8.42,8.83,7.58,9.17,8.0,8.17,7.67,7.58,7.5,7.5,7.0
2997,8.42,8.5,7.08,8.83,7.33,8.67,7.58,7.25,7.75,7.92,7.58
2998,8.17,8.67,7.58,8.0,7.25,7.42,6.58,7.5,7.75,7.33,7.25
2999,8.17,8.83,7.58,8.67,6.75,7.75,7.17,7.58,6.58,7.67,7.67
3000,9.17,8.25,7.83,8.33,7.75,7.5,6.58,7.75,6.83,7.75,7.42
3001,8.42,8.0,7.67,8.83,7.58,7.17,8.17,8.08,7.58,7.83,7.17
3002,7.75,8.92,7.67,8.42,8.33,7.75,7.58,7.83,7.75,7.58,8.08
3003,8.08,8.25,7.58,8.5,7.83,8.92,6.83,7.17,7.58,8.58,7.25
3004,8.75,8.08,7.83,8.58,7.5,7.67,8.0,7.42,8.0,7.92,7.67
3005,8.92,8.5,7.08,8.33,7.0,8.0,8.0,8.75,7.83,7.67,6.83
3006,9.0,8.5,7.08,7.92,6.25,7.08,7.25,7.08,7.58,7.17,7.92
3007,8.83,8.5,7.58,8.42,7.83,7.0,7.08,7.42,7.5,7.75,7.25
3008,8.08,9.0,6.5,8.58,6.5,7.25,7.42,7.5,8.0,7.58,7.17
3009,8.42,8.42,8.5,8.17,7.75,6.67,7.58,7.83,7.08,8.5,7.25
3010,8.58,8.58,8.17,8.83,7.17,6.75,7.42,6.58,7.75,7.08,7.67
3011,8.67,8.42,6.83,8.42,7.33,7.5,7.92,8.17,7.75,7.92,7.08
3012,8.08,8.58,7.08,8.75,7.42,7.42,7.67,7.58,7.58,8.33,7.08
3013,8.17,8.67,7.75,8.08,6.92,7.33,6.83,7.75,8.33,7.42,8.17
3014,8.67,8.75,7.0,7.92,8.42,7.67,7.5,6.75,7.75,8.42,7.67
3015,8.75,8.67,6.92,8.17,7.58,7.83,7.5,7.67,6.33,7.58,7.0
3016,8.83,8.75,7.33,8.0,7.83,8.17,7.33,8.17,7.33,7.08,7.75
3017,8.42,8.17,7.58,8.0,6.92,8.92,7.08,6.92,6.67,7.33,7.42
3018,8.17,8.25,7.92,9.0,7.83,7.25,7.0,7.67,7.67,6.83,8.17
3019,8.25,8.67,8.0,8.83,8.67,7.33,7.75,8.5,7.92,7.08,7.67
3020,8.33,8.58,7.92,8.5,7.0,7.42,7.75,7.33,7.67,8.17,7.25
3021,8.08,8.75,7.33,8.5,7.42,7.33,7.0,7.42,7.42,7.75,7.25
3022,8.67,8.75,7.58,8.67,8.08,7.92,7.75,7.5,7.33,6.92,7.92
3023,8.08,8.42,8.0,8.58,6.92,7.33,8.5,7.42,8.42,7.17,7.17
3024,8.83,8.58,7.42,8.42,7.67,6.83,7.42,7.75,8.0,7.17,7.5
3025,8.33,8.92,8.0,8.5,8.17,7.33,7.58,7.25,7.58,6.25,7.33
3026,8.25,8.67,6.92,8.42,7.0,7.08,7.25,7.42,7.25,7.58,7.67
3027,8.42,8.08,7.92,8.58,7.5,7.33,7.75,7.17,7.75,7.5,6.92
3028,7.92,8.08,7.83,9.0,7.17,6.75,7.42,7.42,7.67,7.5,8.25
3029,8.0,8.92,7.58,8.33,8.33,7.75,6.25,7.08,8.58,7.0,7.58
3030,8.33,8.75,6.58,8.5,7.83,7.17,8.25,7.75,6.58,8.17,7.75
3031,8.67,7.92,6.92,8.75,7.17,7.83,7.75,7.25,7.42,7.17,7.33
3032,8.5,8.75,7.25,9.08,8.17,7.33,7.33,7.08,7.08,8.42,8.33
3033,8.83,8.92,7.33,8.42,8.0,7.0,7.25,7.0,7.92,7.17,8.5
3034,8.33,9.0,7.33,8.67,8.0,7.33,7.08,7.58,8.17,7.75,7.67
3035,8.33,8.25,8.0,8.5,7.5,7.08,7.0,6.42,7.0,7.67,7.33
3036,7.83,8.83,7.75,8.83,8.67,8.0,7.92,6.67,7.42,7.92,7.67
3037,8.75,8.42,8.0,8.92,6.92,7.83,8.08,7.0,7.67,7.42,7.92
3038,8.33,8.5,6.75,8.5,7.83,6.92,7.33,7.92,6.75,7.5,7.92
3039,8.58,8.75,7.25,8.92,8.5,7.17,8.25,7.67,7.67,8.5,7.67
3040,8.17,8.5,7.33,8.5,7.0,7.83,7.0,6.75,7.83,7.25,8.75
3041,8.25,8.67,7.25,8.75,8.0,6.58,7.33,7.0,7.42,7.5,7.58
3042,8.25,8.5,6.83,8.5,7.17,8.08,7.75,7.33,7.5,8.08,7.25
3043,8.5,9.0,8.58,8.0,7.67,7.75,8.25,7.75,7.5,6.92,7.17
3044,8.5,9.08,7.75,8.08,8.25,8.0,7.25,7.33,8.75,7.75,7.33
3045,8.83,8.25,7.0,8.75,8.17,7.42,6.92,7.58,8.25,7.42,7.5
3046,8.92,8.67,7.83,7.92,6.92,7.5,7.5,7.42,7.5,7.67,6.92
3047,8.33,8.42,7.92,8.5,7.5,7.5,7.42,8.0,7.5,8.08,6.75
3048,8.83,8.5,6.58,8.33,6.83,7.08,7.25,6.75,7.0,7.75,7.67
3049,8.67,8.42,7.58,8.5,6.83,8.33,7.0,7.25,7.42,7.42,7.0
3050,8.17,9.17,6.25,8.58,7.17,7.25,7.42,7.25,8.0,8.33,8.42
3051,9.25,8.5,7.33,8.58,7.83,7.67,7.83,7.0,7.67,7.58,6.67
3052,8.17,8.5,7.92,8.42,7.67,7.67,6.92,7.75,7.75,8.17,7.33
3053,8.08,8.0,7.83,9.33,8.0,8.25,7.83,7.08,7.5,7.42,7.75
3054,8.42,8.17,7.67,8.42,7.25,7.0,7.67,7.33,7.67,7.33,7.25
3055,8.92,8.08,8.08,8.83,6.92,7.75,7.42,8.42,7.25,6.75,6.83
3056,8.75,8.67,7.83,8.67,8.33,7.75,8.08,8.08,8.25,6.75,7.58
3057,7.75,9.25,7.58,8.0,7.42,7.67,7.42,7.5,7.58,7.17,7.67
3058,8.5,7.92,7.5,8.92,8.08,7.08,8.08,7.08,6.75,7.75,7.83
3059,8.33,8.08,6.83,8.75,7.08,7.08,7.92,7.5,7.25,6.83,8.42
3060,8.5,9.08,7.17,7.83,7.17,7.58,8.17,7.08,7.75,6.75,8.25
3061,8.67,7.92,7.08,8.08,7.42,7.08,7.25,7.5,7.08,7.33,7.33
3062,8.08,8.25,7.25,9.0,7.42,7.42,7.92,8.08,6.83,7.58,7.58
3063,8.92,9.0,8.42,8.42,7.33,7.25,7.42,7.75,7.58,6.92,8.42
3064,8.67,8.58,7.67,8.75,7.17,8.0,7.25,6.67,7.0,8.17,7.42
3065,8.92,8.42,7.5,8.75,6.83,8.0,7.42,7.33,8.58,7.25,7.25
3066,8.58,8.25,7.5,8.67,8.5,7.67,7.92,6.42,7.92,7.33,7.08
3067,8.25,8.83,7.58,8.67,7.42,7.5,8.33,7.67,8.83,7.83,7.92
3068,8.67,8.75,7.42,8.42,7.42,7.67,7.25,7.0,7.17,7.42,8.0
3069,8.58,8.08,7.75,8.75,7.42,6.75,7.67,7.75,8.0,8.0,7.42
3070,8.58,8.42,8.42,8.67,7.0,7.42,7.17,7.58,8.08,7.42,8.0
3071,8.58,9.0,8.33,8.67,8.25,7.25,7.33,8.33,7.67,6.75,7.5
3072,8.42,8.42,7.67,8.33,7.67,7.08,8.0,7.33,8.0,7.17,7.08
3073,8.75,8.25,7.67,8.33,7.92,7.58,7.42,7.5,7.92,7.25,7.0
3074,8.42,8.58,7.58,8.5,7.5,7.33,6.67,7.5,8.08,7.67,7.5
3075,8.42,8.83,7.33,9.08,7.83,8.17,8.17,7.58,8.0,7.08,8.25
3076,8.75,8.75,7.33,8.58,7.5,6.83,7.92,7.75,7.08,7.58,8.42
3077,8.25,8.67,7.17,8.83,7.75,7.67,7.5,7.5,6.75,8.0,6.83
3078,8.33,8.83,7.83,9.0,8.0,7.5,6.83,7.08,7.0,8.33,7.33
3079,8.33,8.5,7.08,8.42,7.58,7.67,7.33,7.42,7.67,6.67,7.92
3080,7.83,8.5,7.25,8.75,7.67,8.0,7.17,7.42,7.0,7.33,7.5
3081,8.75,8.33,7.08,8.67,6.25,6.92,8.08,8.17,8.08,7.33,7.08
3082,8.33,8.42,7.17,9.0,7.25,6.67,7.25,6.83,7.83,6.42,7.25
3083,8.17,9.42,7.5,8.25,6.67,7.25,8.08,7.33,8.25,7.75,7.33
3084,8.33,8.5,6.58,8.58,7.17,8.08,6.83,6.92,7.83,8.33,7.58
3085,8.5,8.0,7.75,8.08,7.83,7.33,7.58,6.92,7.17,7.33,7.33
3086,8.92,8.5,7.83,8.17,7.33,7.33,7.25,7.33,7.5,7.75,7.25
3087,8.58,8.92,7.17,8.83,7.08,8.08,8.0,7.0,8.08,7.08,7.33
3088,8.08,8.5,7.83,8.17,6.5,7.83,6.75,7.0,6.58,7.83,7.92
3089,8.92,9.17,7.42,8.42,6.5,8.33,7.5,7.25,7.75,7.75,7.42
3090,8.92,8.17,7.42,8.08,7.83,6.92,7.08,7.42,7.92,7.5,6.92
3091,8.58,8.67,7.42,8.33,7.5,7.67,7.42,7.33,7.83,7.25,7.83
3092,8.25,8.33,7.42,8.5,8.08,7.42,7.5,7.58,7.25,8.42,8.08
3093,8.58,8.75,7.5,8.92,7.33,7.25,7.75,8.0,7.42,7.5,7.83
3094,8.75,9.0,7.42,8.83,7.67,7.92,7.5,6.92,8.17,7.42,7.0
3095,8.75,8.17,7.58,8.17,7.08,7.42,6.92,6.75,7.67,7.25,7.42
3096,8.58,8.67,7.17,8.92,7.5,7.58,7.0,7.25,7.08,7.92,8.33
3097,8.08,8.5,6.58,8.33,7.42,7.25,6.92,6.42,7.75,8.58,7.33
3098,8.17,8.67,7.33,8.5,7.75,6.5,7.58,8.0,7.17,7.83,7.33
3099,8.67,8.42,6.83,8.42,6.67,7.5,7.08,7.33,8.33,7.0,7.67
3100,8.67,8.92,7.5,8.33,7.75,7.5,7.5,7.0,7.17,7.08,6.5
3101,8.5,8.42,7.92,8.17,8.17,7.33,7.08,8.0,7.33,7.75,7.75
3102,9.08,8.33,7.75,8.75,7.92,7.67,7.75,7.33,8.17,6.67,6.92
3103,8.0,8.67,8.0,8.67,7.25,7.42,8.25,7.33,7.83,7.75,7.08
